data_previsao,data_alvo,horizonte,municipio_id,y_real,y_pred_recursivo,y_naive,y_mm4,y_pred_direto,ano_alvo,periodo
2024-04-28,2024-04-28,1,5103403,192,114.39932488901133,163,142.5,89.56140916572498,2024,2024
2024-04-28,2024-04-28,1,5108402,139,100.38833971836495,111,95.5,85.08433243252274,2024,2024
2024-04-28,2024-05-05,2,5103403,160,104.93391648798827,163,142.5,79.71941684542399,2024,2024
2024-04-28,2024-05-05,2,5108402,125,99.47136619155708,111,95.5,70.66543088666621,2024,2024
2024-04-28,2024-05-12,3,5103403,125,98.46366954205273,163,142.5,95.80259828974008,2024,2024
2024-04-28,2024-05-12,3,5108402,120,86.75500364132579,111,95.5,85.93391360269626,2024,2024
2024-04-28,2024-05-19,4,5103403,102,106.09075487995064,163,142.5,83.19793287201634,2024,2024
2024-04-28,2024-05-19,4,5108402,80,102.50719091357404,111,95.5,70.54823584798687,2024,2024
2024-05-05,2024-05-05,1,5103403,160,119.18885170383699,192,155.5,113.95428603176173,2024,2024
2024-05-05,2024-05-05,1,5108402,125,114.55839672281809,139,106.75,103.11245407030069,2024,2024
2024-05-05,2024-05-12,2,5103403,125,110.50429362038568,192,155.5,93.51233627143834,2024,2024
2024-05-05,2024-05-12,2,5108402,120,98.31144272468676,139,106.75,77.85146504473177,2024,2024
2024-05-05,2024-05-19,3,5103403,102,109.82441454467362,192,155.5,104.21052246292685,2024,2024
2024-05-05,2024-05-19,3,5108402,80,106.39002048935438,139,106.75,83.58555387268444,2024,2024
2024-05-05,2024-05-26,4,5103403,51,93.15144774452739,192,155.5,57.528833301636986,2024,2024
2024-05-05,2024-05-26,4,5108402,47,89.67360620350084,139,106.75,48.78543149273108,2024,2024
2024-05-12,2024-05-12,1,5103403,125,120.02707580402371,160,159.75,95.01626378945079,2024,2024
2024-05-12,2024-05-12,1,5108402,120,102.32538340701166,125,111.75,92.29481949868722,2024,2024
2024-05-12,2024-05-19,2,5103403,102,115.87970257492817,160,159.75,102.76289733016654,2024,2024
2024-05-12,2024-05-19,2,5108402,80,113.34212881406863,125,111.75,93.51237352105467,2024,2024
2024-05-12,2024-05-26,3,5103403,51,96.235142343142,160,159.75,73.60187590204778,2024,2024
2024-05-12,2024-05-26,3,5108402,47,88.49658596221705,125,111.75,66.39296804561383,2024,2024
2024-05-12,2024-06-02,4,5103403,125,86.12488782941452,160,159.75,93.24487030071789,2024,2024
2024-05-12,2024-06-02,4,5108402,109,68.18942022073584,125,111.75,79.80784599153614,2024,2024
2024-05-19,2024-05-19,1,5103403,102,116.10034366177673,125,160.0,100.57678108035485,2024,2024
2024-05-19,2024-05-19,1,5108402,80,112.82025028997724,120,123.75,105.40739231639694,2024,2024
2024-05-19,2024-05-26,2,5103403,51,100.10455482004802,125,160.0,68.70726105160351,2024,2024
2024-05-19,2024-05-26,2,5108402,47,90.61876940066881,120,123.75,66.5863534733431,2024,2024
2024-05-19,2024-06-02,3,5103403,125,86.6691552021624,125,160.0,105.51366439467685,2024,2024
2024-05-19,2024-06-02,3,5108402,109,69.45694251308583,120,123.75,86.68681104738829,2024,2024
2024-05-19,2024-06-09,4,5103403,70,86.65867562495329,125,160.0,34.91687246425455,2024,2024
2024-05-19,2024-06-09,4,5108402,106,80.23855342092801,120,123.75,32.377249306213564,2024,2024
2024-05-26,2024-05-26,1,5103403,51,86.99933364279583,102,144.75,54.519143661019356,2024,2024
2024-05-26,2024-05-26,1,5108402,47,81.34309055100053,80,116.0,60.41557761266166,2024,2024
2024-05-26,2024-06-02,2,5103403,125,72.00887068804455,102,144.75,97.2447053315168,2024,2024
2024-05-26,2024-06-02,2,5108402,109,63.87377735369124,80,116.0,87.43759669319032,2024,2024
2024-05-26,2024-06-09,3,5103403,70,74.00687475562916,102,144.75,69.39493819493333,2024,2024
2024-05-26,2024-06-09,3,5108402,106,67.59402701717359,80,116.0,68.59631261356995,2024,2024
2024-05-26,2024-06-16,4,5103403,46,56.050261432021514,102,144.75,37.736860637072965,2024,2024
2024-05-26,2024-06-16,4,5108402,95,75.27910442684644,80,116.0,47.85224338934451,2024,2024
2024-06-02,2024-06-02,1,5103403,125,56.6083718510318,51,109.5,81.36270356545563,2024,2024
2024-06-02,2024-06-02,1,5108402,109,50.17572504907149,47,93.0,70.61560537314122,2024,2024
2024-06-02,2024-06-09,2,5103403,70,72.99426128894855,51,109.5,45.8855246884244,2024,2024
2024-06-02,2024-06-09,2,5108402,106,68.10557425965314,47,93.0,50.60150488783003,2024,2024
2024-06-02,2024-06-16,3,5103403,46,53.362464431824634,51,109.5,21.764793806106905,2024,2024
2024-06-02,2024-06-16,3,5108402,95,74.29835427104956,47,93.0,29.01588779808994,2024,2024
2024-06-02,2024-06-23,4,5103403,54,52.02575266319057,51,109.5,23.429718875821145,2024,2024
2024-06-02,2024-06-23,4,5108402,85,73.05539340470226,47,93.0,27.342277975376227,2024,2024
2024-06-09,2024-06-09,1,5103403,70,72.57704208404198,125,100.75,73.60021684174814,2024,2024
2024-06-09,2024-06-09,1,5108402,106,68.38334147654324,109,89.0,64.62812740314074,2024,2024
2024-06-09,2024-06-16,2,5103403,46,54.84004031814754,125,100.75,54.41093822655351,2024,2024
2024-06-09,2024-06-16,2,5108402,95,79.1720377036729,109,89.0,52.659255547020365,2024,2024
2024-06-09,2024-06-23,3,5103403,54,58.3272323575398,125,100.75,42.733086999175455,2024,2024
2024-06-09,2024-06-23,3,5108402,85,82.65321763881279,109,89.0,45.217242620653266,2024,2024
2024-06-09,2024-06-30,4,5103403,55,39.43202325918008,125,100.75,40.06040013357167,2024,2024
2024-06-09,2024-06-30,4,5108402,89,75.26789207823977,109,89.0,45.155935215135074,2024,2024
2024-06-16,2024-06-16,1,5103403,46,60.20526548579819,70,87.0,63.6521260005285,2024,2024
2024-06-16,2024-06-16,1,5108402,95,87.55427835936304,106,85.5,59.24524691373416,2024,2024
2024-06-16,2024-06-23,2,5103403,54,60.17932884703991,70,87.0,50.07923900178905,2024,2024
2024-06-16,2024-06-23,2,5108402,85,87.79016228574696,106,85.5,48.91690036265177,2024,2024
2024-06-16,2024-06-30,3,5103403,55,40.90853633644661,70,87.0,30.266087469471515,2024,2024
2024-06-16,2024-06-30,3,5108402,89,78.7078875294276,106,85.5,48.30677644381438,2024,2024
2024-06-16,2024-07-07,4,5103403,42,40.69123208042836,70,87.0,29.342267599010885,2024,2024
2024-06-16,2024-07-07,4,5108402,74,62.13962342002739,106,85.5,42.38043490643965,2024,2024
2024-06-23,2024-06-23,1,5103403,54,55.496988070443074,46,73.0,42.183273851327,2024,2024
2024-06-23,2024-06-23,1,5108402,85,81.93766311474747,95,89.25,71.24763698761028,2024,2024
2024-06-23,2024-06-30,2,5103403,55,38.488594371064416,46,73.0,47.74500946962426,2024,2024
2024-06-23,2024-06-30,2,5108402,89,73.25975404765991,95,89.25,65.19747662470013,2024,2024
2024-06-23,2024-07-07,3,5103403,42,42.31763742660568,46,73.0,29.156195393772144,2024,2024
2024-06-23,2024-07-07,3,5108402,74,58.10776740303198,95,89.25,50.7758976681456,2024,2024
2024-06-23,2024-07-14,4,5103403,21,30.991017281791883,46,73.0,29.678222980912064,2024,2024
2024-06-23,2024-07-14,4,5108402,66,42.213441498950544,95,89.25,55.0037148049163,2024,2024
2024-06-30,2024-06-30,1,5103403,55,41.89163569026679,54,73.75,39.21840360563629,2024,2024
2024-06-30,2024-06-30,1,5108402,89,75.60393444987535,85,98.75,56.86284484344542,2024,2024
2024-06-30,2024-07-07,2,5103403,42,40.47008062559062,54,73.75,26.88793882415757,2024,2024
2024-06-30,2024-07-07,2,5108402,74,59.35739807501442,85,98.75,43.59925637383757,2024,2024
2024-06-30,2024-07-14,3,5103403,21,31.627025777019774,54,73.75,28.107737026257873,2024,2024
2024-06-30,2024-07-14,3,5108402,66,51.19864530583139,85,98.75,36.02656302872256,2024,2024
2024-06-30,2024-07-21,4,5103403,15,23.01657517112215,54,73.75,25.894664816842138,2024,2024
2024-06-30,2024-07-21,4,5108402,88,59.61388330359948,85,98.75,46.73889485465488,2024,2024
2024-07-07,2024-07-07,1,5103403,42,44.150718120055494,55,56.25,34.00557418894129,2024,2024
2024-07-07,2024-07-07,1,5108402,74,63.450916340388844,89,93.75,50.786284666988955,2024,2024
2024-07-07,2024-07-14,2,5103403,21,31.190362457936637,55,56.25,24.46052665516147,2024,2024
2024-07-07,2024-07-14,2,5108402,66,51.691184105367526,89,93.75,34.054312235480936,2024,2024
2024-07-07,2024-07-21,3,5103403,15,22.328287472799627,55,56.25,21.75550329292346,2024,2024
2024-07-07,2024-07-21,3,5108402,88,59.77465352909908,89,93.75,31.139098296322565,2024,2024
2024-07-07,2024-07-28,4,5103403,24,15.207727046779304,55,56.25,27.157542783285017,2024,2024
2024-07-07,2024-07-28,4,5108402,99,66.99721158708142,89,93.75,47.47613513570588,2024,2024
2024-07-14,2024-07-14,1,5103403,21,30.852012445719915,42,49.25,24.107180421680894,2024,2024
2024-07-14,2024-07-14,1,5108402,66,52.617183586695006,74,85.75,50.245875368525745,2024,2024
2024-07-14,2024-07-21,2,5103403,15,22.172723058155555,42,49.25,24.02147924426489,2024,2024
2024-07-14,2024-07-21,2,5108402,88,61.69950128650616,74,85.75,38.78885430841403,2024,2024
2024-07-14,2024-07-28,3,5103403,24,16.09250222118009,42,49.25,24.050995657592956,2024,2024
2024-07-14,2024-07-28,3,5108402,99,64.1600750995376,74,85.75,49.80059036306864,2024,2024
2024-07-14,2024-08-04,4,5103403,20,15.660663617652855,42,49.25,25.135179594711207,2024,2024
2024-07-14,2024-08-04,4,5108402,75,66.91560346726119,74,85.75,47.8401956823194,2024,2024
2024-07-21,2024-07-21,1,5103403,15,23.155579590887992,21,43.0,15.238916440588039,2024,2024
2024-07-21,2024-07-21,1,5108402,88,66.32021810542284,66,78.5,50.83218808724873,2024,2024
2024-07-21,2024-07-28,2,5103403,24,17.131706618371954,21,43.0,12.64666754593167,2024,2024
2024-07-21,2024-07-28,2,5108402,99,67.31953550128863,66,78.5,51.414630957545064,2024,2024
2024-07-21,2024-08-04,3,5103403,20,15.414391150538336,21,43.0,15.13124265162783,2024,2024
2024-07-21,2024-08-04,3,5108402,75,70.10258539454038,66,78.5,41.8459860425267,2024,2024
2024-07-21,2024-08-11,4,5103403,18,17.287486769591837,21,43.0,17.891947615706275,2024,2024
2024-07-21,2024-08-11,4,5108402,59,68.11625434850146,66,78.5,37.26984362915212,2024,2024
2024-07-28,2024-07-28,1,5103403,24,14.785396330241541,15,33.25,21.086914058647377,2024,2024
2024-07-28,2024-07-28,1,5108402,99,71.99497937605508,88,79.25,75.62973153951191,2024,2024
2024-07-28,2024-08-04,2,5103403,20,14.784700750395562,15,33.25,12.755864351839582,2024,2024
2024-07-28,2024-08-04,2,5108402,75,77.52476506879657,88,79.25,61.69186531878979,2024,2024
2024-07-28,2024-08-11,3,5103403,18,14.123917165694333,15,33.25,12.044906326087364,2024,2024
2024-07-28,2024-08-11,3,5108402,59,71.67387379848199,88,79.25,44.80162742053048,2024,2024
2024-07-28,2024-08-18,4,5103403,22,18.675521256047197,15,33.25,9.669129666558865,2024,2024
2024-07-28,2024-08-18,4,5108402,63,59.8261792209806,88,79.25,35.88407138086938,2024,2024
2024-08-04,2024-08-04,1,5103403,20,15.609154347536311,24,25.5,14.340388465990994,2024,2024
2024-08-04,2024-08-04,1,5108402,75,77.73819973694516,99,81.75,63.619027738616836,2024,2024
2024-08-04,2024-08-11,2,5103403,18,15.477048500581738,24,25.5,9.935658183042959,2024,2024
2024-08-04,2024-08-11,2,5108402,59,70.6232301314081,99,81.75,59.6324644073992,2024,2024
2024-08-04,2024-08-18,3,5103403,22,19.89228424490884,24,25.5,7.755659329744001,2024,2024
2024-08-04,2024-08-18,3,5108402,63,62.776630579758795,99,81.75,35.85188135437657,2024,2024
2024-08-04,2024-08-25,4,5103403,9,10.919195169973776,24,25.5,12.06742544121313,2024,2024
2024-08-04,2024-08-25,4,5108402,58,39.9401665602951,99,81.75,47.21896862213849,2024,2024
2024-08-11,2024-08-11,1,5103403,18,17.32190416867717,20,20.0,17.326050302350612,2024,2024
2024-08-11,2024-08-11,1,5108402,59,71.37390981149662,75,82.0,68.5537994247103,2024,2024
2024-08-11,2024-08-18,2,5103403,22,20.579900899296696,20,20.0,11.30879441051463,2024,2024
2024-08-11,2024-08-18,2,5108402,63,63.43104329344108,75,82.0,59.03546516524135,2024,2024
2024-08-11,2024-08-25,3,5103403,9,13.553211457465702,20,20.0,9.321950249008687,2024,2024
2024-08-11,2024-08-25,3,5108402,58,38.548901828981435,75,82.0,48.37741608194379,2024,2024
2024-08-11,2024-09-01,4,5103403,29,12.144522944173286,20,20.0,20.48959433631562,2024,2024
2024-08-11,2024-09-01,4,5108402,38,42.72877619661051,75,82.0,50.04579861538296,2024,2024
2024-08-18,2024-08-18,1,5103403,22,19.326398905964133,18,19.25,12.953705861350878,2024,2024
2024-08-18,2024-08-18,1,5108402,63,58.2876019041271,59,80.25,64.00816721780023,2024,2024
2024-08-18,2024-08-25,2,5103403,9,12.837865028156452,18,19.25,10.336978661581599,2024,2024
2024-08-18,2024-08-25,2,5108402,58,39.55470544083664,59,80.25,51.03290982616979,2024,2024
2024-08-18,2024-09-01,3,5103403,29,11.682861220836399,18,19.25,17.543372678969416,2024,2024
2024-08-18,2024-09-01,3,5108402,38,39.77529854008827,59,80.25,53.99394782776477,2024,2024
2024-08-18,2024-09-08,4,5103403,12,17.294750259788827,18,19.25,19.417304243054904,2024,2024
2024-08-18,2024-09-08,4,5108402,41,36.138068731994956,59,80.25,46.20472648937169,2024,2024
2024-08-25,2024-08-25,1,5103403,9,12.722973446755692,22,21.0,11.697589288286114,2024,2024
2024-08-25,2024-08-25,1,5108402,58,42.272130963060555,63,74.0,42.51149551532198,2024,2024
2024-08-25,2024-09-01,2,5103403,29,12.504458475656051,22,21.0,22.936483981175147,2024,2024
2024-08-25,2024-09-01,2,5108402,38,41.590963914517616,63,74.0,52.96466009909895,2024,2024
2024-08-25,2024-09-08,3,5103403,12,18.175425040664567,22,21.0,17.33070924306772,2024,2024
2024-08-25,2024-09-08,3,5108402,41,38.63051073182877,63,74.0,45.177992433865434,2024,2024
2024-08-25,2024-09-15,4,5103403,13,11.51353228553315,22,21.0,13.58336401900911,2024,2024
2024-08-25,2024-09-15,4,5108402,43,29.428984171256623,63,74.0,50.01792685332329,2024,2024
2024-09-01,2024-09-01,1,5103403,29,11.450173711203945,9,17.25,13.380095563627682,2024,2024
2024-09-01,2024-09-01,1,5108402,38,44.14788333417837,58,63.75,38.416143236157566,2024,2024
2024-09-01,2024-09-08,2,5103403,12,15.00172459674139,9,17.25,13.91791421767899,2024,2024
2024-09-01,2024-09-08,2,5108402,41,39.584895598055525,58,63.75,40.224368853588075,2024,2024
2024-09-01,2024-09-15,3,5103403,13,10.957436300201739,9,17.25,13.168149166227538,2024,2024
2024-09-01,2024-09-15,3,5108402,43,28.84208098759083,58,63.75,53.263162966401936,2024,2024
2024-09-01,2024-09-22,4,5103403,9,9.32448597462348,9,17.25,10.212969733195767,2024,2024
2024-09-01,2024-09-22,4,5108402,22,32.24594245755445,58,63.75,34.388733184096324,2024,2024
2024-09-08,2024-09-08,1,5103403,12,15.489706083956321,29,19.5,16.210183211150166,2024,2024
2024-09-08,2024-09-08,1,5108402,41,36.22754347106241,38,54.5,32.27063956990904,2024,2024
2024-09-08,2024-09-15,2,5103403,13,12.682849709866115,29,19.5,16.347554207193397,2024,2024
2024-09-08,2024-09-15,2,5108402,43,30.36126770780028,38,54.5,23.5648731830804,2024,2024
2024-09-08,2024-09-22,3,5103403,9,9.882048898332734,29,19.5,13.870292612625159,2024,2024
2024-09-08,2024-09-22,3,5108402,22,30.397925212951684,38,54.5,23.828341759299356,2024,2024
2024-09-08,2024-09-29,4,5103403,10,5.95507756489172,29,19.5,11.68939511141444,2024,2024
2024-09-08,2024-09-29,4,5108402,24,21.68413632819857,38,54.5,21.036143343022903,2024,2024
2024-09-15,2024-09-15,1,5103403,13,13.612973059859202,12,18.0,10.340506815662378,2024,2024
2024-09-15,2024-09-15,1,5108402,43,27.955840853893836,41,50.0,36.693789865248505,2024,2024
2024-09-15,2024-09-22,2,5103403,9,10.209799438591423,12,18.0,10.842465113956473,2024,2024
2024-09-15,2024-09-22,2,5108402,22,31.09362976154091,41,50.0,31.151566794284136,2024,2024
2024-09-15,2024-09-29,3,5103403,10,6.5086809623987705,12,18.0,8.615702951694253,2024,2024
2024-09-15,2024-09-29,3,5108402,24,21.399899883335074,41,50.0,25.771806272755306,2024,2024
2024-09-15,2024-10-06,4,5103403,7,8.65018010448386,12,18.0,7.500326527355432,2024,2024
2024-09-15,2024-10-06,4,5108402,21,19.158198571448676,41,50.0,25.056554317922647,2024,2024
2024-09-22,2024-09-22,1,5103403,9,10.615682375616316,13,15.75,9.289871685343622,2024,2024
2024-09-22,2024-09-22,1,5108402,22,34.00272558932582,43,45.0,29.171822714904387,2024,2024
2024-09-22,2024-09-29,2,5103403,10,6.583504217936329,13,15.75,8.25136254475799,2024,2024
2024-09-22,2024-09-29,2,5108402,24,25.08582721840123,43,45.0,27.387303302855763,2024,2024
2024-09-22,2024-10-06,3,5103403,7,8.247042707442096,13,15.75,9.334494648025737,2024,2024
2024-09-22,2024-10-06,3,5108402,21,22.392146490738885,43,45.0,27.981927508368187,2024,2024
2024-09-22,2024-10-13,4,5103403,11,8.32734913514785,13,15.75,4.380018891434654,2024,2024
2024-09-22,2024-10-13,4,5108402,14,21.011629057643248,43,45.0,9.334859315978372,2024,2024
2024-09-29,2024-09-29,1,5103403,10,6.2223414175297345,9,15.75,10.550443609725136,2024,2024
2024-09-29,2024-09-29,1,5108402,24,17.99230839912782,22,36.0,17.066363970709567,2024,2024
2024-09-29,2024-10-06,2,5103403,7,7.6841757259919685,9,15.75,12.376324433332316,2024,2024
2024-09-29,2024-10-06,2,5108402,21,18.913509684370954,22,36.0,21.490934091660307,2024,2024
2024-09-29,2024-10-13,3,5103403,11,9.082573260710337,9,15.75,3.7564873223240713,2024,2024
2024-09-29,2024-10-13,3,5108402,14,19.26389751005405,22,36.0,7.514232579792672,2024,2024
2024-09-29,2024-10-20,4,5103403,12,9.527186960426889,9,15.75,4.234467413931107,2024,2024
2024-09-29,2024-10-20,4,5108402,13,8.769849630654598,22,36.0,11.699367521687595,2024,2024
2024-10-06,2024-10-06,1,5103403,7,9.04666866743712,10,11.0,9.9946106713983,2024,2024
2024-10-06,2024-10-06,1,5108402,21,20.73013369025069,24,32.5,15.512201705215876,2024,2024
2024-10-06,2024-10-13,2,5103403,11,9.42647747642093,10,11.0,6.399318403352745,2024,2024
2024-10-06,2024-10-13,2,5108402,14,20.307438007990253,24,32.5,10.086240055661117,2024,2024
2024-10-06,2024-10-20,3,5103403,12,9.150916783522351,10,11.0,4.422129134813208,2024,2024
2024-10-06,2024-10-20,3,5108402,13,8.801223841115629,24,32.5,11.961092236728721,2024,2024
2024-10-06,2024-10-27,4,5103403,6,6.341944736035591,10,11.0,5.498276686115436,2024,2024
2024-10-06,2024-10-27,4,5108402,16,8.211109603709211,24,32.5,9.757503023445503,2024,2024
2024-10-13,2024-10-13,1,5103403,11,9.02015380334192,7,9.75,9.930534272875956,2024,2024
2024-10-13,2024-10-13,1,5108402,14,20.035016510227372,21,27.5,8.894097536718432,2024,2024
2024-10-13,2024-10-20,2,5103403,12,9.526445370122964,7,9.75,7.004976352522757,2024,2024
2024-10-13,2024-10-20,2,5108402,13,8.622288402216315,21,27.5,9.740433069209624,2024,2024
2024-10-13,2024-10-27,3,5103403,6,6.669990741296459,7,9.75,5.145129484981972,2024,2024
2024-10-13,2024-10-27,3,5108402,16,8.643722725851438,21,27.5,9.296792961362305,2024,2024
2024-10-13,2024-11-03,4,5103403,2,4.891356817431778,7,9.75,3.2948477899581903,2024,2024
2024-10-13,2024-11-03,4,5108402,21,12.457084811250633,21,27.5,18.8093107168324,2024,2024
2024-10-20,2024-10-20,1,5103403,12,9.250937190863572,11,9.25,8.513569375366213,2024,2024
2024-10-20,2024-10-20,1,5108402,13,8.987802953758422,14,20.25,9.337246102326333,2024,2024
2024-10-20,2024-10-27,2,5103403,6,6.854192066982674,11,9.25,4.0915804318885005,2024,2024
2024-10-20,2024-10-27,2,5108402,16,8.331841394174166,14,20.25,7.3586170172429775,2024,2024
2024-10-20,2024-11-03,3,5103403,2,4.888285168916286,11,9.25,3.486244683726764,2024,2024
2024-10-20,2024-11-03,3,5108402,21,12.849125773110291,14,20.25,11.739801873388233,2024,2024
2024-10-20,2024-11-10,4,5103403,10,7.4638889445820755,11,9.25,9.030342669283417,2024,2024
2024-10-20,2024-11-10,4,5108402,18,15.523938729849029,14,20.25,13.12504657701752,2024,2024
2024-10-27,2024-10-27,1,5103403,6,7.121816224508478,12,10.0,6.197830091808464,2024,2024
2024-10-27,2024-10-27,1,5108402,16,9.99707032320145,13,18.0,9.819393095885678,2024,2024
2024-10-27,2024-11-03,2,5103403,2,5.12538908833199,12,10.0,3.176496339532525,2024,2024
2024-10-27,2024-11-03,2,5108402,21,13.256004164321876,13,18.0,9.621728443389616,2024,2024
2024-10-27,2024-11-10,3,5103403,10,7.989322812445117,12,10.0,12.071386178392732,2024,2024
2024-10-27,2024-11-10,3,5108402,18,14.980769557501768,13,18.0,18.00028514665647,2024,2024
2024-10-27,2024-11-17,4,5103403,8,9.989438177066889,12,10.0,9.860727101730603,2024,2024
2024-10-27,2024-11-17,4,5108402,21,20.493858733890065,13,18.0,18.33935963033866,2024,2024
2024-11-03,2024-11-03,1,5103403,2,4.705502476778647,6,9.0,5.311259893515876,2024,2024
2024-11-03,2024-11-03,1,5108402,21,15.222423106410854,16,16.0,9.721888190857467,2024,2024
2024-11-03,2024-11-10,2,5103403,10,7.916834383054502,6,9.0,14.28567242639964,2024,2024
2024-11-03,2024-11-10,2,5108402,18,15.9207511281814,16,16.0,25.749305589659475,2024,2024
2024-11-03,2024-11-17,3,5103403,8,8.989840947729348,6,9.0,9.861820228965737,2024,2024
2024-11-03,2024-11-17,3,5108402,21,21.37642867728099,16,16.0,27.402743658630747,2024,2024
2024-11-03,2024-11-24,4,5103403,14,9.042837342924084,6,9.0,10.29502350192437,2024,2024
2024-11-03,2024-11-24,4,5108402,24,20.053861479460526,16,16.0,19.39827879339366,2024,2024
2024-11-10,2024-11-10,1,5103403,10,6.516798017563489,2,7.75,10.349005173683633,2024,2024
2024-11-10,2024-11-10,1,5108402,18,14.41867167739532,21,16.0,18.319334468685508,2024,2024
2024-11-10,2024-11-17,2,5103403,8,10.12753577867501,2,7.75,12.782915828818556,2024,2024
2024-11-10,2024-11-17,2,5108402,21,21.558244885990508,21,16.0,36.99393619219694,2024,2024
2024-11-10,2024-11-24,3,5103403,14,9.44393484318598,2,7.75,9.426248908082961,2024,2024
2024-11-10,2024-11-24,3,5108402,24,22.21131276787045,21,16.0,25.738788858450505,2024,2024
2024-11-10,2024-12-01,4,5103403,32,23.814581936001535,2,7.75,10.257309040850483,2024,2024
2024-11-10,2024-12-01,4,5108402,34,31.445550353248905,21,16.0,22.521987005427956,2024,2024
2024-11-17,2024-11-17,1,5103403,8,9.211651378322701,10,7.5,7.564709940300142,2024,2024
2024-11-17,2024-11-17,1,5108402,21,22.601573542825403,18,17.0,20.265097934479858,2024,2024
2024-11-17,2024-11-24,2,5103403,14,10.495945884151908,10,7.5,10.891038236673273,2024,2024
2024-11-17,2024-11-24,2,5108402,24,22.191414007914847,18,17.0,36.65353354447153,2024,2024
2024-11-17,2024-12-01,3,5103403,32,23.630078863881522,10,7.5,5.583200844054608,2024,2024
2024-11-17,2024-12-01,3,5108402,34,31.937014712535486,18,17.0,31.965724640685153,2024,2024
2024-11-17,2024-12-08,4,5103403,37,33.10331516565537,10,7.5,11.697427996292669,2024,2024
2024-11-17,2024-12-08,4,5108402,71,42.55473338823279,18,17.0,46.38309144276084,2024,2024
2024-11-24,2024-11-24,1,5103403,14,9.57580393869962,8,6.5,11.622010840014497,2024,2024
2024-11-24,2024-11-24,1,5108402,24,22.977537742658306,21,19.0,23.666241290759185,2024,2024
2024-11-24,2024-12-01,2,5103403,32,23.492971454809503,8,6.5,14.17054578243369,2024,2024
2024-11-24,2024-12-01,2,5108402,34,32.531280525857866,21,19.0,39.58495963902872,2024,2024
2024-11-24,2024-12-08,3,5103403,37,31.857860570230137,8,6.5,19.6745180638285,2024,2024
2024-11-24,2024-12-08,3,5108402,71,44.44374265396014,21,19.0,53.02917119734701,2024,2024
2024-11-24,2024-12-15,4,5103403,50,47.404820876467994,8,6.5,31.815402860133297,2024,2024
2024-11-24,2024-12-15,4,5108402,79,53.25078372586788,21,19.0,61.09160237096437,2024,2024
2024-12-01,2024-12-01,1,5103403,32,25.375180949322058,14,8.5,23.794883471243743,2024,2024
2024-12-01,2024-12-01,1,5108402,34,32.69607197986773,24,21.0,35.47513504451403,2024,2024
2024-12-01,2024-12-08,2,5103403,37,30.82076543879897,14,8.5,39.13938867533368,2024,2024
2024-12-01,2024-12-08,2,5108402,71,41.79315276784232,24,21.0,48.581457698154814,2024,2024
2024-12-01,2024-12-15,3,5103403,50,46.378439342533056,14,8.5,44.656141854195226,2024,2024
2024-12-01,2024-12-15,3,5108402,79,53.84076576887484,24,21.0,42.189267587207006,2024,2024
2024-12-01,2024-12-22,4,5103403,51,47.60710225397576,14,8.5,61.27550477521447,2024,2024
2024-12-01,2024-12-22,4,5108402,128,76.2209501660343,24,21.0,47.09182240857694,2024,2024
2024-12-08,2024-12-08,1,5103403,37,31.97460093268164,32,16.0,40.92998643699311,2024,2024
2024-12-08,2024-12-08,1,5108402,71,42.462399135865226,34,24.25,49.41764516667282,2024,2024
2024-12-08,2024-12-15,2,5103403,50,45.87117121590958,32,16.0,43.53964749134897,2024,2024
2024-12-08,2024-12-15,2,5108402,79,53.96600636019696,34,24.25,49.26171046815906,2024,2024
2024-12-08,2024-12-22,3,5103403,51,46.42693810981742,32,16.0,56.2551856283634,2024,2024
2024-12-08,2024-12-22,3,5108402,128,79.01919561168879,34,24.25,68.0408994411268,2024,2024
2024-12-08,2024-12-29,4,5103403,132,65.47003881141153,32,16.0,88.69442618765306,2024,2024
2024-12-08,2024-12-29,4,5108402,228,98.98414938999451,34,24.25,97.33934018638385,2024,2024
2024-12-15,2024-12-15,1,5103403,50,54.65275243079839,37,22.75,46.1905108273353,2024,2024
2024-12-15,2024-12-15,1,5108402,79,59.20535703136257,71,37.5,62.684151319824444,2024,2024
2024-12-15,2024-12-22,2,5103403,51,48.06074307171423,37,22.75,56.58589990042889,2024,2024
2024-12-15,2024-12-22,2,5108402,128,82.84275915740442,71,37.5,63.10324212071737,2024,2024
2024-12-15,2024-12-29,3,5103403,132,68.18854006480046,37,22.75,74.49048406430138,2024,2024
2024-12-15,2024-12-29,3,5108402,228,104.08226285426866,71,37.5,86.70548755341649,2024,2024
2024-12-15,2025-01-05,4,5103403,204,116.45348394021312,37,22.75,110.8998304946451,2025,2025-2026
2024-12-15,2025-01-05,4,5108402,405,116.27232443146318,71,37.5,111.44589364989622,2025,2025-2026
2024-12-22,2024-12-22,1,5103403,51,49.66740247600566,50,33.25,60.49093652064771,2024,2024
2024-12-22,2024-12-22,1,5108402,128,86.29588258267154,79,52.0,90.48142716890607,2024,2024
2024-12-22,2024-12-29,2,5103403,132,67.28324858143365,50,33.25,74.18817129095116,2024,2024
2024-12-22,2024-12-29,2,5108402,228,111.6521545515084,79,52.0,98.58222664831824,2024,2024
2024-12-22,2025-01-05,3,5103403,204,121.04053647189392,50,33.25,124.8256798786206,2025,2025-2026
2024-12-22,2025-01-05,3,5108402,405,109.10936518401346,79,52.0,144.05926457771977,2025,2025-2026
